purple,ABUS,"Bravus 4000",,Dimple,,,a062f1ee
purple,ABUS,EP10,,Dimple,,,20adf729
purple,ABUS,TS5000,,Pin-tumbler,,,dd1dd313
purple,"ABUS,ABUS,CISA,Bricard","XP20s,XP2s,AP3,XP S2",,Dimple,"Interactive element",,da8331ef
purple,"Agent,Agent,Agent","LS3,LS4,LS5",,Dimple,,,557b2f45
purple,"Aldon Corporation","Hot Dog Lock",,,,,0723bdc2
purple,,"Anchor Las (disc detainer)",,"Disc Detainer","Front tension,False gates",,bbce33e0
purple,ASEC,"BS Sash lock","5 lever",Lever,,,23919b4e
purple,"ASSA,Ruko","500,500","5 stacks of pins, gin drivers and matching countermilling",Pin-tumbler,"Gin spool drivers,Undercut milling,Guttable",,f2d41749
purple,"ASSA,Ruko","500,500","5 stacks of pins, gin drivers and matching sleeve",Pin-tumbler,Guttable,,ef221c67
purple,"ASSA,ASSA","600,Max+ Restricted","Barrel spools and matching countermilling",Pin-tumbler,"Barrel drivers,Serrated/threaded milling,Guttable",,45e3cde7
purple,ASSA,Desmo,"6 sliders",Slider,Guttable,,039a239f
purple,ASSA,Desmo,"8 sliders, 1-3 mastered",Slider,Guttable,,e2742f70
purple,ASSA,Guideline,"6 pin with active side pins",Pin-tumbler,"Barrel drivers,Serrated/threaded milling,Sidepins,Guttable",,122b5621
purple,"Australian Lock Co.",BiLock,"12 sliders, 7-8 mastered",Slider,"False gates,Sprung sliders,Active sidebar",,f70b9b33
purple,"Australian Lock Co.",BiLock,"8 sliders, 3-4 mastered",Slider,"Sprung sliders,Active sidebar",,1ca633a8
purple,Avocet,ABS,,"Dimple,Magnet","Magnetic pins",,f3666121
purple,Bricard,Chifral,"all versions, <15 pins",Dimple,,,8f004bf0
purple,Bricard,Supersureté,,,,,98ba98ae
purple,"Burg Wächter","Alpha 800",,Wafer,Unguttable,,e38d015b
purple,CEI,"""Five Colors""",,,,,1f3a4b1d
purple,Chubb,Battleship,"6 lever",Lever,,,1f3a8ff9
purple,Chubb,Biaxial,,"Pin-tumbler,Sidebar",,,d78ca1ba
purple,Codkey,Locksys,"<15 pins",Dimple,,,8a0c4b07
purple,"Corbin Russwin",Emhart,"4 pins",Pin-tumbler,"Interlocking pins",,71bce5b7
purple,Corbin,"Master Ring",,,,"Both shearlines must be filmed in one take",50fd7a98
purple,"DAF Kilit",DBS02,,"Dimple,Slider",,,5e264777
purple,Dierre,"New Power",,Slider,,,a10711cc
purple,DOM,"ix 6 sr",,Dimple,"Torpedo keypins,Interactive element,""Magic"" DOM drivers",,acde7f0c
purple,DOM,"ix Twido",,Dimple,,,fc4de1ff
purple,DOM,ix10,"without fins",Dimple,,,7b05dccc
purple,Eagle,"""Supr-Security""","without shutter",,,,e8901d1c
purple,Elzett,X11,,Dimple,,,04a402d6
purple,"EVVA,EVVA,EVVA,EVVA","DPI,DPS,DPX,EPS","Slider version",Slider,"Trap pin/bar,False gates,Active sidebar",,8c2983b5
purple,Fichet,450,"no false gates",Lever/Sidebar,,,93871dad
purple,,Fontaine,,Pump/Push,,,7786832f
purple,"HQ,DeGuard","High Security interactive clone,interactive clone","5 pins",Dimple,,,db4de1bb
purple,IFAM,WX1000,,Dimple,Pin-in-pin,,3b848976
purple,IKON,"sk6 vectorprofil rib extra","5 sliders","Pin-tumbler,Slider","Sprung sliders,Active sidebar","IKON AKA Zeiss IKON - more info on [Lockwiki](https://www.lockwiki.com/index.php/IKON)",4ffe03a9
purple,Illinois,Duo,,Wafer,,,07bc680a
purple,Ingersoll,"10 lever padlock",,Lever/Sidebar,,,c11aca1a
purple,ISEO,Perfecta,,Pump/Push,,"requires 360 for belting",6eab0c38
purple,ISEO,R7,,Dimple,,,30aa78ef
purple,,K5,,Dimple,,,479f1d73
purple,"Kaba Gege",pExtra,"6-7 pin",Pin-tumbler,,,4cd09b3b
purple,Kaba,8,"3 row, ≥ 9 pins",Dimple,,,779d74f5
purple,Kaken,KX3,"exterior, 6+ sliders","Slider,Pin-tumbler","False gates,Active sidebar","Lots of variability on pinning, both in number of elements ant type",898a7138
purple,"Kale Kilit","164 BNE",,Dimple,,,6f5e0d32
purple,"Keso,Keso,Keso","10RS,2000S,4000S (Omega)",,Dimple,,,304f5471
purple,Kwikset,"Smartkey (Gen III)",,Slider,,,06ddb074
purple,Kwikset,"Smartkey (Gens I & II)",,Slider,,,41f9efa2
purple,Kwikset,"Smartkey SC1 gen I",,Slider,,,dd1bf2af
purple,Legge,"BS Sash lock","5 lever",Lever,,,bb317675
purple,"LIPS,LIPS","Keso (door cylinder),Octro","<13 pins",Dimple,"High pin count",,c5b7e63b
purple,LIPS,"Keso padlock",,Dimple,,,434b5b25
purple,Liquidonics,"Miracle Magnetic",,"Magnet,Pin-tumbler","Magnetic rotors",,50d411f4
purple,Lockman,Megacross,"9-pins, mushroom drivers",Dimple,"High pin count",,9982c0eb
purple,Lockwood,MT5,"VPI, heavily mastered ***","Dimple,Slider",,"*** **Special Picking Requirement:** Exempt from rule regarding maximum number of master wafers",883fb3cd
purple,Lockwood,Twin,,"Pin-tumbler,Sidepins","Active sidebar,False gates",,71833308
purple,"M&C,M&C,M&C,Vachette,Vachette","Color,Color Pro,Color+,V-DIS,V-DIS+","≥4 sliders","Dimple,Slider","False gates,Active sidebar",,6efe5f67
purple,"M&C,M&C","Condor,Move",,"Dimple,Slider","Active sidebar,False gates",,be22f5f1
purple,M&C,Matrix,,"Slider,Pin-tumbler","False gates,Active sidebar",,9aedb834
purple,Magnum,Atlantic,,,,,c9fc823c
purple,Medeco,"Original Camlock","5+ pins **","Slider,Sidebar","Rotating gated keypins,False gates,Active sidebar","** **Special Picking Requirement:** Must be raked prior to picking to reset pin combination",aeaa6a09
purple,"Medeco,Medeco,Medeco","Original,Biaxial,M3","5+ pins **","Sidebar,Pin-tumbler","Rotating gated keypins,False gates,Active sidebar","** **Special Picking Requirement:** Must be raked prior to picking to reset pin combination",826c31e0
purple,MIWA,"Magnetic Camlock",,Magnet,"Magnetic sliders",,58f2eac0
purple,,MLock,,,,,278f2108
purple,Mottura,"Champions C38",**,"Dimple,Magnet","Magnetic pins","** **Special Picking Requirement:** Must be picked with bible oriented down",62520bea
purple,Mottura,Viper,,"Dimple,Sliders",,,8c76cc79
purple,"Mul-T-Lock,Mul-T-Lock,Mul-T-Lock","Jr,Classic,Interactive","spooled drivers, < 3 countermilled outer keypins",Dimple,"Pin-in-pin,Undercut milling",,3335df97
purple,Mul-T-Lock,MT5,,Dimple,Pin-in-pin,,16906a6c
purple,Mul-T-Lock,"Omega Plus",,Dimple,Pin-in-pin,,8a65b956
purple,Nagasawa,"Kodai KCY-31","6 pin",Pin-tumbler,,,3efc97ad
purple,"Nemef,Nemef","NF2,NF3",,Pin-tumbler,"Tapered drivers",,94466c21
purple,Nemef,NF4,,Dimple,"Tapered drivers",,4debdca1
purple,Opnus,UX,,Dimple,"High pin count",,ed3ae6cf
purple,Pollux,5,,Pump/Push,,,c9da1540
purple,"Rav Bariach",Locxis,,Dimple,,,8e81c2c6
purple,Rielda,"rekeyable lock",,,,,6d754a0a
purple,Sargent,Signature,,"Pin-tumbler,Sidebar",,,e1e595b9
purple,Schlage,"Everest 29SL",,Slider,,,3dabf132
purple,Sepa,HDS,,Dimple,"High pin count",,e0a9caf4
purple,"TESA,TESA","T80,TX80",,Dimple,"Tapered drivers,Interactive element",,3f49ccc1
purple,TESA,TK100,,Dimple,"Tapered drivers,Interactive element",,9a9ae8df
purple,Titan,T250,,,,,e7f6d089
purple,Tubar,Tubar,,"Other,Sidebar","Active sidebar",,8d4632d9
purple,"US Star Tech","""Hi Security""",,,,,b35bf986
purple,Vachette,Axi'Home,,,,,416946bc
purple,"Walsall Locks",Ace,"7 lever safe",Lever,"Safe,False gates",,37914cb6
purple,"Western Electric,Western Electric","29A,29B",,Lever,"Cabinet,Flat steel key,Curtain,False gates",,5958a65b
purple,Yale,5000,,"Pin-tumbler,Slider",,,1be10736
purple,"Yale,Milencio","Superior,Magnum","7 or 9 pins","Dimple,Slider","Sprung sliders,Active sidebar",,ebe9ee59
brown,Any,"SFIC with security pins","Must be picked to both shearlines in one take ****",Pin-tumbler,,"**** **Special Picking Requirement:** Must have a total number of security pins that is equal to or higher than the number of pin stacks (see ""confirmed SFIC's with security pins"")",b13f4b57
brown,Abloy,Classic,,"Disc Detainer","Rear tension,False gates","Old models can be front tensioned",da09d849
brown,ABUS,Plus,"no butterfly discs","Disc Detainer","Random mid tension,False gates",,b8350900
brown,,Aegis,"18 pin, 3 rows all spools",Dimple,"High pin count",,19fce24d
brown,Agent,GMD-500,,,,,db380ba0
brown,,Alke,,,,,d8abe040
brown,ALPHA,FB,"<15 pins",Dimple,"High pin count",,054731a5
brown,ALPHA,"YKK AP",,Dimple,"High pin count",,2c58f220
brown,"Anbo,Lex,GLK,Apec","X18u,X18,X18,XS","Clavis X18 clones",Dimple,,,f85f4ac0
brown,Ankerslot,"Infinity K",,,,,5329b0f3
brown,"ASSA,ASSA,ASSA,TrioVing","d12,P600,Neptun 1900,d12 level 1 (aka d13 no long pin)","barrel drivers, forked keypins",Pin-tumbler,"Barrel drivers,Serrated/threaded milling,Hellish keyway,Guttable,Forked keypins",,d3ad5a73
brown,ASSA,Desmo,"8 sliders, no mastered pins",Slider,"Guttable, Unsprung sliders, Active sidebar",,1459e2c6
brown,"ASSA,ASSA,ASSA","Twin Combi,1800,4800","barrel drivers, 2 or 3 finger pins","Sidepins,Pin-tumbler,Sidebar","Barrel drivers,Serrated/threaded milling,Active sidebar,Rotating fingerpins,Guttable",,fd7b514a
brown,"Australian Lock Co.",BiLock,"12 pins, 5-6 mastered pins",Slider,"False gates,Sprung sliders,Active sidebar",,9ed006d4
brown,"Australian Lock Co.",BiLock,"8 pins, 0-2 mastered pins",Slider,"False gates,Sprung sliders,Active sidebar",,0b1a28ce
brown,"Australian Lock Co.",Galaxy,,Other,,,33d6e0df
brown,BASI,K10,,,,,82ae66ad
brown,BKS,Multipin,,Pin-tumbler,,,39bf479d
brown,Bricard,Chifral,"all versions, fully pinned",Dimple,,,9b00fb5e
brown,Cavers,Cavith,,,,,de47d600
brown,Clavis,T-20,"<15 pins",Dimple,"High pin count",,f51e2ff2
brown,Codkey,Locksys,"≥15 pins",Dimple,"High pin count",,bc03135a
brown,DOM,"ix 10","with shark fins",Dimple,"Shark fin keypins,Torpedo keypins",,e39885f3
brown,DOM,"ix 10 kg",,Dimple,"Torpedo keypins,Interactive element",,dd6a3683
brown,DOM,"System D",,Pin-tumbler,"Torpedo keypins",,61247b32
brown,Dorma,DC500,,Pin-tumbler,"Xmas tree drivers,Gin spool drivers,Undercut milling,Tapered drivers,Guttable",,87ee7a61
brown,Eagle,"""Supr-Security"" (with shutter)",,,,,33588917
brown,FAB,Dynamic,,"Slider,Pin-tumbler","Unsprung sliders",,e0255299
brown,"Federal Lock",11KDCF3110,,,,,e8150a27
brown,"Federal Lock,Federal Lock","UCF3100,USC3100",,,,,45c08407
brown,"Fichet,Fichet","450,484","w/ false gates, 4-6 mastered levers",Lever/sidebar,"False gates,Active sidebar",,58cbc037
brown,Fichet,666,,Slider,,,9c627ebd
brown,"FTH -THIRARD","Thirard Cobra",,Pump/Push,,,86e86a1d
brown,Fuki,Tierkey,,Dimple,"High pin count",,7298a640
brown,Gerda,HSS,,"Disc Detainer","Rear tension,False gates","Can be picked with front tension but gated spinner complicates this",594b1a1c
brown,"Gerda,Gerda","Tytan ZX,Rim 6000",,Dimple,"High pin count",,2929f922
brown,GOAL,D9,"9 pin",Dimple,"Overmilling,Torpedo keypins,High pin count",,7194cc26
brown,GOAL,P,"6 pin",Pin-tumbler,"Gin spool drivers,Overmilling",,a1233156
brown,IKON,"tk5 sperwellenprofil","with smooth fingerpins","Pin-tumbler,Sidepins",,"IKON AKA Zeiss IKON - more info on [Lockwiki](https://www.lockwiki.com/index.php/IKON)",f38cafca
brown,iNAHO,Tierkey,,Dimple,,,9659ad59
brown,,Izis,,Pump/Push,,,d64be6f7
brown,JPM,405,,Pump/Push,,,1ee01369
brown,Kaba,14,"<13 pins",Dimple,"High pin count",,f61461ed
brown,Kaba,Ace,"<13 pins",Dimple,"High pin count",,41b91a0e
brown,Kaba,Gemini,"<13 pins",Dimple,"High pin count",,e0191c45
brown,Kaba,"Gemini pluS","<14 pins",Dimple,"High pin count",,2efc9257
brown,Kaken,KXR,,"Slider,Pin-tumbler","Active sidebar,False gates",,9375df98
brown,"Kale Kilit","164 CEC",,Dimple,,,660a840e
brown,Laperche,Rols,,Pump/Push,,,f5cc6ace
brown,"LIPS,LIPS","Keso (door cylinder),Octro","≥13 pins",Dimple,"High pin count",,514c7ec4
brown,"Lowe and Fletcher","3007 Safe lock","7 lever",Lever,,,8625f848
brown,Magnum,"Mont Blanc",,Wafer,,,236027a0
brown,"Mauer,Mauer,Mauer","NW4,NW5,NW6",,"Dimple,Slider","Unsprung sliders",,b8783269
brown,Mauer,President,"7 lever",Lever,"Safe,Pipe key,Double bitted",,b9b7ba7c
brown,Mauer,"Variator A","7 lever",Lever,"Safe,Pipe key,Double bitted",,620b6e5a
brown,"Medeco,Medeco","Biaxial Camlock,M3 Camlock",**,"Sidebar,Slider","Rotating gated keypins,False gates,Active sidebar","** **Special Picking Requirement:** Must be raked prior to picking to reset pin combination",305473cf
brown,Medeco,Duracam,**,"Dimple,Slider,Sidebar","Rotating gated keypins,False gates,Active sidebar","** **Special Picking Requirement:** Must be raked prior to picking to reset pin combination",848940e5
brown,"MG Serrature",HS,,Dimple,,,540a14c0
brown,MIWA,EC,,Magnet,,,f257bf77
brown,"MIWA,Tostem","PS,DN","<7 unmastered wafers",Slider,,,2bf9f60e
brown,"Mul-T-Lock,Mul-T-Lock","Classic,Interactive","Serrated drivers",Dimple,Pin-in-pin,,5c5701d7
brown,"Mul-T-Lock,Mul-T-Lock","Classic,Interactive","Spooled inner drivers with > 3 counter milled outer keypins",Dimple,Pin-in-pin,,0ae75ea0
brown,Pollux,7,,Pump/Push,,,cc5bbb68
brown,Robur,"2391 Safe Deposit Lock","<3 barrels or gins with matched milling","Sidepins,Pin-tumbler",,,94ee12b7
brown,"Schlage,Schlage","Primus,Everest Primus",,"Sidepins,Pin-tumbler",,,ea1afad0
brown,"Scorpion,Marks","CX-5,High Security Lock",,"Pin-tumbler,Slider","Gin spool drivers,Active sidebar,Sprung sliders,False gates,Undercut milling",,626da374
brown,U-Shin,"Showa NX","<13 pins",Dimple,,,b91890bf
brown,"Vachette,Vachette","Radial NT,Radial NT+","<13 pins",Dimple,,,40e99be0
brown,,"Van Lock",,Pump/Push,,,506b242a
brown,VSR,3-row,,Dimple,,,dd764207
brown,"WEST,WEST","916,955",,Dimple,,,18e1f45b
brown,Winkhaus,X-Tra,"<9 pins",Dimple,,,9d865bcd
red,Abloy,Disklock,,"Disc Detainer","Rear tension,False gates","Disc 4 needs picking early.  Generally gives muted, subtle feedback",87eaa964
red,Abloy,"High Profile",,"Disc Detainer","Rear tension,False gates,Profile discs","Many keyway variations, warded spinners, rear profile spinner and profile discs",e92d29ad
red,"ABUS,ABUS","EC700,EC800",,Dimple,,,b29a8b44
red,ABUS,Plus,"with butterfly discs","Disc Detainer","Random mid tension,False gates,Butterfly discs",,b8350901
red,ALPHA,FB,"≥15 pins",Dimple,"High pin count",,4223eb26
red,ASSA,600,"6 pin, with gin spools and matched countermilling",Pin-tumbler,"Gin spool drivers,Undercut milling,Guttable",,29ab2852
red,ASSA,700,"7 pin, with gin/tree pins and matching countermilling in 4+ chambers, < 2 tree pins",Pin-tumbler,"Xmas tree drivers,Gin spool drivers,Undercut milling,Tapered drivers,Guttable",,e3bd3faf
red,"ASSA,ASSA","dp2400,dp10","6 pin 4 slider","Sidepins,Pin-tumbler","Barrel drivers,Serrated/threaded milling,Active sidebar,False gates,Sidepins,Guttable",,75fb1e5c
red,"Australian Lock Co.",BiLock,"12 pins, 3-4 mastered pins",Slider,"False gates,Sprung,Active sidebar",,5b60be8a
red,Banham,m2002,,Dimple,"Opposing overset stacks",,9eb3e9c4
red,BKS,Janus,"< 14 pins",Dimple,,,3af2407a
red,Chubb,110,"5 lever",Lever,"Mortice,Pin key,Curtain,False gates",,ab1cdc56
red,CISM,Atlas,,"Magnet,Pump/push",,,9bb97454
red,Clavis,T-20,"15-19 pins",Dimple,,,add0b067
red,"Corbin Russwin",Emhart,"6 pins **",Pin-tumbler,"Interlocking pins","** **Special Picking Requirement:** Must be raked prior to picking to reset pin combination. Ideally assembled on video prior to picking.",c4f942f0
red,DOM,"ix Saturn",,Dimple,"Interactive element,Torpedo keypins,Shark fin keypins",,6b06f591
red,DOM,"RS 8",,Pin-tumbler,"""Magic"" DOM drivers,Sidepins,Torpedo keypins",,4993a918
red,Elzett,Magnet,,Magnet,"Magnetic rotors",,ff0be785
red,EVVA,3KS,"without false gates or 1-3 mastered sliders",Slider,"Unsprung sliders,False gates,Active sidebar",,265226b1
red,EVVA,Dual,">4 mastered elements",Slider,"False gates,Active sidebar",,00b569f2
red,EVVA,ICS,">2 mastered elements","Slider,Pin-tumbler","False gates,Active sidebar",,6852489f
red,FAB,NZS3,,Pin-tumbler,,,3b797ff2
red,"Fichet,Fichet","450,484","w/ false gates, 2-3 mastered levers",Lever/sidebar,"False gates,Active sidebar",,03cbfaa5
red,Fontaine,Dynaxis,,Pump/Push,,,9d7faa15
red,"FTH -THIRARD","FTH Surveyor",,Pump/Push,,,1f6cb393
red,"GOAL,GOAL","v18,GP","<14 pins",Dimple,"Overmilling,Torpedo keypins,High pin count",,9f613c4a
red,GOAL,Z,"≥2 standard drivers",Pin-tumbler,"Gin spool drivers,Overmilling",,937eb7a8
red,IKON,"tk5 sperwellenprofil","with serrated fingerpins","Pin-tumbler,Sidepins",,"IKON AKA Zeiss IKON - more info on [Lockwiki](https://www.lockwiki.com/index.php/IKON)",34d27803
red,IKON,Verso,,Sliders,,"IKON AKA Zeiss IKON - more info on [Lockwiki](https://www.lockwiki.com/index.php/IKON)",843896be
red,"JPM,Ruko","Surf,Combi Plus","6 pin with 5 side pins with 3 possible heights each","Pin-tumbler,Sidepins","Sidepins,Active sidebar,Barrel drivers,Serrated/threaded milling,Guttable",,0082fa4c
red,Kaba,14,"13+ pins",Dimple,"High pin count",,aa4c402d
red,"Kaba,MIWA,Kaba","20,JN,Star","4 directions, < 15 pins",Dimple,"High pin count",,eed91da5
red,Kaba,Ace,"≥13 pins",Dimple,"High pin count",,434bdf9d
red,"Kaba,Kaba","experT,Quattro","<15 pins",Dimple,"High pin count",,0770580d
red,Kaba,Gemini,"≥13 pins",Dimple,"High pin count",,c8e86f14
red,Kaba,"Gemini pluS","≥14 pins",Dimple,"High pin count",,c4484574
red,Kaba,Penta,"<15 pins",Dimple,"High pin count",,e3081fd3
red,Kaba,Star,"5+ directions, <16 pins",Dimple,"High pin count",,43deff29
red,Mauer,"Praetor B","11 lever",Lever,Safe,,169b80e3
red,MIWA,3800,,Magnet,"Magnetic sliders",,cc8cfd45
red,"MIWA,MIWA","E6,83EC",,Magnet,"Magnetic pins",,9094ca58
red,MIWA,PR,"<7 unmastered levers",Lever/Sidebar,,,fdb68dc4
red,"MIWA,Tostem","PS,DN","7-8 unmastered levers",Lever/Sidebar,,,550a0c9d
red,MIWA,U9,"<8 unmastered levers",Lever/Sidebar,"Active sidebar,False gates",,31431c49
red,Mottura,52,"7 lever",Lever,"Rim,Pin key,Double bitted",,5e090448
red,"Mottura,Mottura,Mottura","Champions C43,Champions C44,Champions C48",,"Dimple,Other",Rotors,,ae7d3780
red,Mottura,"Champions C55",,"Dimple,Other",,,3daff112
red,Picard,Vigie,,Pump/Push,,,9c5f4539
red,Robur,"2391 Safe Deposit Lock","barrels 3+ chambers with matched milling","Pin-tumbler,Sidepins","Barrel drivers,Serrated/threaded milling,Sidepins,Active sidebar,Guttable",,9da7a5f2
red,Robur,"2391 Safe Deposit Lock","gins 3+ chambers with matched milling)","Pin-tumbler,Sidepins","Gin spool drivers,Undercut milling,Sidepins,Active sidebar,Guttable",,112d0034
red,"Rosengrens,Rosengrens","32A,32A8","thin round center posts, few or no false gates","Disc Detainer","Front/rear tension","Hard to navigate and manipulate and often poor feedback",4a7db3c6
red,Ruko,"Combi 2","6 pin with 5 finger pins","Pin-tumbler,Sidepins","Active sidebar,Barrel drivers,Serrated/threaded milling,Rotating fingerpins,Guttable",,63a9a2b1
red,"S&G,S&G","4544,4545",,Lever,"Safe deposit,Flat steel key,false gates","S&G=Sargent & Greenleaf",2ff8a738
red,Schlage,"Everest 29 SL Primus XP",,Slider,,,cf76cfde
red,Sémag,Euromag,,"Magnet,Pump/push","Magnetic pins",,80b0044b
red,,Tann,"10 lever",Lever,"Safe,False gates",,b5df156e
red,Tokoz,Pro,,"Disc Detainer","Front/rear tension,Profile discs,Disc steering system,Disc blocker system,bi-directional",,3198fffc
red,U-Shin,"Showa NX","≥13 pins",Dimple,"High pin count",,95281228
red,Vachette,Axi'Tec,,Dimple,"High pin count",,17d41d80
red,"Vachette,Vachette","Radial NT,Radial NT+","≥13 pins",Dimple,"High pin count",,4db59eb3
red,Winkhaus,X-Tra,"9-13 pins",Dimple,"High pin count",,131732a0
red,,Xylock,,Pin-tumbler,,,6708838f
black2,Abloy,"Disklock Pro",,"Disc Detainer","Front/rear tension,Disc controller,False gates,Bi-directional","Two versions, padlock and door lock.",1a7a23d4
black2,Abloy,Exec,,"Disc Detainer","Rear tension,Disc steering system,False gates",,fc627b17
black3,Abloy,Protec,,"Disc Detainer","Front tension,False gates,Bi-directional,Disc controller,Disc blocker system",,735439dd
black3,Abloy,Protec2,,"Disc Detainer","Front tension,False gates,Bi-directional,Disc controller,Disc blocker system",,e87f0ca2
black1,Abloy,Sentry,,"Disc Detainer","Rear tension,Disc steering system,False gates","Often can be front tensioned",2ae6a691
black1,ASSA,700,"Gin/tree pins and matching countermilling in 4+ chambers, ≥ 2 tree pins",Pin-tumbler,"Gin spool drivers,Tapered drivers,Undercut milling,Xmas tree drivers,Guttable",,f133510b
black3,"ASSA,ASSA,TrioVing,Ruko","dp4400,dp11,dp,Garant+","6 pin with 10 sliders","Pin-tumbler,Sliders","Unsprung sliders,Barrel drivers,Serrated/threaded milling,Active sidebar,Guttable",,6e59ba12
black2,ASSA,"Twin 6000","gin drivers, 6 stacks with 5 side pins","Pin-tumbler,Sidepins","Gin spool drivers,Undercut milling,Sidepins,Active sidebar,Guttable",,104776ef
black2,ASSA,"Twin Combi","with Gin Drivers","Pin-tumbler,Sidepins","Rotating fingerpins,Active sidebar,Gin spool drivers,Undercut milling,Guttable",,fb51b475
black2,"ASSA,ASSA,ASSA,TrioVing,TrioVing,FAB","Twin Combi,Triton,Neptun 4900,System 10,Twin Control,Variant","6 pin with 5 finger pins","Pin-tumbler,Sidepins","Rotating fingerpins,Active sidebar,Barrel drivers,Serrated/threaded milling,Guttable",,7168d463
black1,ASSA,"Twin Exclusive 5700 (Baltic)","6 pin with 5 side pins with 4 possible heights each","Pin-tumbler,Sidepins","Barrel drivers,Serrated/threaded milling,Sidepins,Active sidebar,Guttable",,f7ad4c89
black1,"ASSA,ASSA","Twin Exclusive,Twin 6000","6 barrel drivers, 5 side pins","Pin-tumbler,Sidepins","Barrel drivers,Serrated/threaded milling,Sidepins,Active sidebar,Guttable",,55053299
black1,"ASSA,ASSA,ASSA,ASSA,ASSA","Twin Maximum,Twin Pro,Twin v10,Twin 2,Twin Global","barrel driver, 6 stacks with 5 side pins","Pin-tumbler,Sidepins","Barrel drivers,Serrated/threaded milling,Active sidebar,Sidepins,Guttable",,3f73d2ce
black2,ASSA,"Twin v10","gin drivers, 6 stacks with 5 side pins","Pin-tumbler,Sidepins","Gin spool drivers,Undercut milling,Sidepins,Active sidebar,Guttable","upgrade of ASSA Twin v10",c8694f3a
black1,"Australian Lock Co.",Bilock,"12-pins, 1-2 mastered elements",Slider,"False gates,Sprung sliders,Active sidebar",,e3058619
black2,"Australian Lock Co.",BiLock,"12-pins, 0 mastered elements",Slider,"False gates,Sprung sliders,Active sidebar",,ab1e901f
black2,"Australian Lock Co.","BiLock ASIO","2nd/3rd gen",Slider,"False gates,Sprung sliders,Active sidebar",,12846cc6
black2,"Australian Lock Co.","BiLock Exclusive","Picked to Control",Slider,"False gates,Sprung sliders,Active sidebar",l,6d2555aa
black1,BKS,Janus,"14 or more pins",Dimple,"High pin count",,f09ce6b3
black3,Bowley,"Door Lock",,Pin-tumbler,,,78336fc0
black4,Chubb,"6K174 isolator",,Lever,Safe,,362d0dee
black1,Chubb,‘Definitive’,"Standard mortice",Lever,"Mortice,False gates","5 lever",72215ba4
black4,Chubb,‘Definitive’,"jewellery box (Steel comb leaf spring)",Lever,"Cabinet,Pin/pipe key,False gates",,2db935ea
black2,Clavis,F-22,,Dimple,,"upgrade of Clavis Q-18",234a8ca8
black1,Clavis,Q-18,,Dimple,"High pin count",,7ea33803
black2,Clavis,T-20,"20 pins",Dimple,"High pin count",,48cf387f
black1,"Corbin Russwin",Emhart,"2+ mastered chambers **",Pin-tumbler,"Interlocking pins","** **Special Picking Requirement:** Must be raked prior to picking to reset pin combination. Ideally assembled on video prior to picking.",c266d57b
black1,DOM,Diamant,,"Disc Detainer","Front tension,False gates",,57fbcb1b
black1,DOM,"ix Twinstar",,Dimple,"Shark fin keypins,Torpedo keypins,Interactive element",,3c73c705
black1,"EVVA,EVVA,EVVA","3KS,3KS+,4KS","with false gates and no mastered sliders",Slider,"Unsprung sliders,False gates,Active sidebar",,f7452b9f
black1,EVVA,Dual,"1-4 mastered elements",Slider,"Active sidebar,False gates",,1e197456
black2,EVVA,Dual,"0 (zero) mastered elements",Slider,"False gates,Active sidebar",,533c7408
black1,EVVA,ICS,"1-2 mastered elements","Slider,Pin-tumbler","False gates,Active sidebar",,db749615
black2,EVVA,ICS,"0 (zero) mastered elements","Slider,Pin-tumbler","False gates,Active sidebar",,8ea170d2
black3,"EVVA,EVVA,IKON","MCS gen 1,MCS gen 2,M",,"Pin-tumbler,Magnet","Magnetic rotors","IKON AKA Zeiss IKON - more info on [Lockwiki](https://www.lockwiki.com/index.php/IKON)",5ab25363
black1,"Fichet,Fichet","450,484","w/ false gates, 1 mastered lever",Lever/sidebar,"False gates,Active sidebar",,4abcb403
black2,"Fichet,Fichet","450,484","w/ false gates, 0 mastered levers",Lever/sidebar,"False gates,Active sidebar",,340154fa
black1,Fichet,F3D,"indoor cylinder",Pump/Push,,,33056c0f
black5,Fichet,F3D,"outside cylinder - upgrade of indoor cylinder",Pump/Push,,,c0af45f4
black1,"Fichet-Bauche,Fichet-Bauche,Fichet-Bauche","M2B,M3B,MxB",,Wafer,,,f048719a
black3,GOAL,"Grand V",,Dimple,"High pin count",,3ca098da
black1,"GOAL,GOAL","V18,GP","14-16 pins",Dimple,"Overmilling,High pin count,Torpedo keypins",,63b2e02b
black2,"GOAL,GOAL","V18,GP","≥17 pins",Dimple,"Overmilling,High pin count,Torpedo keypins",,109531f4
black1,GOAL,Z,"<2 standard drivers",Pin-tumbler,"Gin spool drivers,Torpedo keypins,Overmilling",,5103e650
black2,Hori,Trident,"T-spool drivers",Dimple,"High pin count,Torpedo keypins,Hellish keyway",,e8c7dd5b
black2,IKON,"SK6 Sperrwelle Extra Code","6 pin with 5 finger pins","Sidepins,Pin-tumbler","Rotating fingerpins,Active sidebar,Tapered drivers,Guttable","IKON AKA Zeiss IKON - more info on [Lockwiki](https://www.lockwiki.com/index.php/IKON); upgrade of TK5 Sperrwellenprofil)",108549ba
black1,IKON,WSW,"5 sliders","Pin-tumbler,Slider","High pin count,Active sidebar","IKON AKA Zeiss IKON - more info on [Lockwiki](https://www.lockwiki.com/index.php/IKON)",7e967792
